COVID,NC,Normal
0.0,8.0,55.0
41.0,4.0,0.0
78.0,1.0,10.0
13.0,8.0,0.0
30.0,0.0,215.0
98.0,253.0,43.0
0.0,0.0,78.0
0.0,14.0,11.0
0.0,151.0,82.0
57.0,3.0,237.0
3.0,0.0,251.0
24.0,88.0,253.0
3.0,2.0,1.0
4.0,3.0,0.0
9.0,24.0,29.0
8.0,6.0,242.0
7.0,22.0,92.0
54.0,1.0,181.0
59.0,2.0,175.0
42.0,3.0,1.0
97.0,8.0,0.0
37.0,7.0,125.0
8.0,0.0,238.0
0.0,3.0,145.0
227.0,5.0,135.0
124.0,0.0,0.0
7.0,1.0,1.0
242.0,120.0,30.0
145.0,1.0,0.0
74.0,41.0,13.0
34.0,0.0,0.0
34.0,205.0,255.0
74.0,4.0,16.0
28.0,10.0,0.0
34.0,1.0,152.0
27.0,2.0,243.0
0.0,1.0,28.0
27.0,10.0,95.0
7.0,162.0,152.0
6.0,11.0,0.0
7.0,3.0,0.0
7.0,1.0,0.0
6.0,1.0,3.0
6.0,27.0,214.0
6.0,13.0,18.0
6.0,0.0,13.0
74.0,100.0,166.0
38.0,1.0,225.0
6.0,214.0,4.0
21.0,7.0,198.0
62.0,124.0,244.0
58.0,1.0,36.0
59.0,14.0,0.0
57.0,18.0,1.0
6.0,51.0,1.0
202.0,35.0,6.0
92.0,0.0,11.0
108.0,8.0,7.0
31.0,3.0,12.0
106.0,23.0,5.0
0.0,0.0,0.0
73.0,167.0,0.0
27.0,3.0,225.0
26.0,5.0,0.0
144.0,114.0,26.0
139.0,1.0,5.0
144.0,38.0,135.0
57.0,4.0,2.0
0.0,118.0,53.0
6.0,200.0,237.0
6.0,3.0,48.0
20.0,32.0,52.0
0.0,3.0,5.0
255.0,5.0,6.0
245.0,75.0,231.0
10.0,0.0,0.0
13.0,3.0,48.0
57.0,8.0,8.0
141.0,6.0,0.0
74.0,4.0,0.0
8.0,1.0,4.0
153.0,35.0,1.0
10.0,34.0,1.0
95.0,11.0,1.0
3.0,1.0,242.0
0.0,0.0,205.0
175.0,3.0,0.0
51.0,10.0,77.0
39.0,3.0,4.0
41.0,3.0,23.0
255.0,0.0,0.0
37.0,1.0,210.0
30.0,2.0,204.0
140.0,99.0,5.0
0.0,0.0,1.0
53.0,3.0,8.0
189.0,6.0,233.0
13.0,2.0,111.0
18.0,47.0,103.0
3.0,3.0,87.0
3.0,26.0,1.0
75.0,0.0,13.0
0.0,3.0,16.0
2.0,128.0,3.0
6.0,56.0,0.0
17.0,3.0,0.0
175.0,4.0,255.0
15.0,0.0,4.0
45.0,5.0,0.0
99.0,184.0,0.0
218.0,0.0,7.0
4.0,3.0,255.0
1.0,113.0,0.0
7.0,11.0,48.0
8.0,0.0,57.0
11.0,25.0,209.0
8.0,59.0,226.0
8.0,1.0,0.0
4.0,9.0,5.0
6.0,12.0,184.0
12.0,83.0,207.0
48.0,6.0,17.0
44.0,141.0,0.0
2.0,62.0,0.0
94.0,64.0,1.0
95.0,9.0,255.0
0.0,8.0,1.0
8.0,0.0,16.0
13.0,0.0,182.0
25.0,94.0,2.0
101.0,56.0,27.0
25.0,0.0,0.0
32.0,1.0,16.0
7.0,7.0,11.0
6.0,235.0,7.0
6.0,1.0,255.0
10.0,8.0,242.0
34.0,2.0,2.0
25.0,2.0,32.0
167.0,8.0,245.0
0.0,2.0,10.0
50.0,203.0,29.0
46.0,4.0,162.0
148.0,1.0,255.0
3.0,0.0,13.0
170.0,5.0,157.0
42.0,1.0,12.0
38.0,178.0,8.0
6.0,0.0,4.0
5.0,199.0,19.0
255.0,0.0,241.0
0.0,0.0,120.0
22.0,5.0,29.0
8.0,0.0,239.0
6.0,4.0,0.0
9.0,1.0,0.0
50.0,159.0,0.0
44.0,0.0,234.0
21.0,227.0,223.0
2.0,65.0,253.0
32.0,9.0,7.0
2.0,2.0,255.0
77.0,0.0,181.0
50.0,1.0,222.0
35.0,0.0,0.0
92.0,2.0,0.0
110.0,0.0,228.0
10.0,10.0,254.0
16.0,1.0,1.0
18.0,182.0,217.0
4.0,8.0,210.0
27.0,0.0,176.0
5.0,3.0,18.0
59.0,0.0,91.0
84.0,21.0,217.0
193.0,1.0,107.0
139.0,8.0,96.0
114.0,0.0,0.0
1.0,233.0,36.0
94.0,242.0,0.0
33.0,8.0,159.0
78.0,1.0,226.0
61.0,0.0,164.0
0.0,0.0,0.0
0.0,15.0,0.0
7.0,1.0,239.0
6.0,9.0,30.0
62.0,86.0,8.0
0.0,4.0,1.0
7.0,2.0,6.0
23.0,0.0,223.0
16.0,1.0,1.0
60.0,29.0,3.0
7.0,3.0,7.0
7.0,229.0,13.0
7.0,0.0,14.0
67.0,4.0,211.0
10.0,0.0,23.0
35.0,89.0,223.0
54.0,0.0,212.0
42.0,131.0,201.0
44.0,3.0,20.0
46.0,11.0,38.0
128.0,2.0,3.0
255.0,0.0,29.0
9.0,2.0,126.0
35.0,166.0,105.0
31.0,5.0,32.0
63.0,1.0,7.0
25.0,243.0,16.0
50.0,2.0,0.0
49.0,1.0,176.0
36.0,0.0,7.0
0.0,0.0,0.0
0.0,12.0,208.0
30.0,11.0,154.0
41.0,1.0,214.0
106.0,9.0,0.0
244.0,1.0,127.0
0.0,2.0,103.0
7.0,9.0,24.0
31.0,1.0,255.0
188.0,10.0,74.0
2.0,1.0,2.0
182.0,139.0,32.0
192.0,3.0,5.0
0.0,0.0,0.0
1.0,6.0,213.0
0.0,14.0,229.0
100.0,1.0,3.0
103.0,29.0,12.0
134.0,1.0,19.0
21.0,11.0,177.0
182.0,22.0,2.0
150.0,7.0,0.0
198.0,0.0,106.0
20.0,237.0,3.0
182.0,2.0,4.0
13.0,22.0,31.0
80.0,214.0,28.0
27.0,38.0,233.0
76.0,1.0,55.0
39.0,14.0,47.0
1.0,1.0,88.0
21.0,0.0,13.0
7.0,1.0,1.0
7.0,38.0,35.0
36.0,126.0,222.0
112.0,1.0,174.0
42.0,227.0,1.0
29.0,7.0,0.0
17.0,61.0,20.0
63.0,12.0,23.0
41.0,10.0,186.0
53.0,3.0,110.0
22.0,7.0,0.0
58.0,0.0,0.0
170.0,14.0,163.0
22.0,9.0,0.0
13.0,13.0,25.0
0.0,0.0,14.0
7.0,29.0,13.0
0.0,92.0,248.0
46.0,5.0,222.0
102.0,0.0,240.0
0.0,101.0,248.0
48.0,28.0,84.0
58.0,3.0,5.0
18.0,60.0,186.0
80.0,2.0,1.0
50.0,1.0,74.0
29.0,11.0,159.0
52.0,0.0,36.0
40.0,3.0,26.0
93.0,0.0,83.0
12.0,4.0,3.0
2.0,3.0,90.0
26.0,75.0,11.0
15.0,7.0,5.0
9.0,0.0,225.0
13.0,0.0,191.0
0.0,1.0,14.0
0.0,5.0,0.0
28.0,17.0,0.0
59.0,11.0,4.0
0.0,0.0,27.0
79.0,184.0,0.0
54.0,0.0,14.0
40.0,50.0,255.0
30.0,7.0,109.0
61.0,9.0,255.0
9.0,17.0,248.0
6.0,6.0,0.0
14.0,0.0,0.0
10.0,0.0,1.0
0.0,2.0,22.0
0.0,0.0,187.0
0.0,1.0,8.0
15.0,8.0,173.0
8.0,0.0,40.0
6.0,3.0,26.0
13.0,111.0,13.0
17.0,0.0,218.0
0.0,101.0,216.0
0.0,3.0,38.0
16.0,0.0,0.0
0.0,1.0,2.0
15.0,1.0,2.0
7.0,3.0,0.0
0.0,20.0,153.0
0.0,4.0,172.0
0.0,8.0,17.0
13.0,0.0,33.0
35.0,158.0,158.0
20.0,5.0,2.0
12.0,212.0,252.0
11.0,23.0,205.0
40.0,16.0,0.0
9.0,25.0,178.0
11.0,28.0,255.0
17.0,3.0,6.0
189.0,0.0,105.0
51.0,113.0,179.0
74.0,5.0,53.0
43.0,9.0,185.0
71.0,1.0,63.0
74.0,2.0,12.0
25.0,1.0,173.0
13.0,1.0,235.0
22.0,2.0,120.0
139.0,2.0,173.0
9.0,0.0,79.0
0.0,165.0,228.0
7.0,0.0,1.0
145.0,236.0,8.0
36.0,0.0,1.0
33.0,1.0,42.0
4.0,33.0,12.0
28.0,8.0,2.0
47.0,4.0,1.0
22.0,12.0,166.0
22.0,6.0,0.0
36.0,0.0,15.0
63.0,0.0,76.0
11.0,6.0,0.0
8.0,0.0,201.0
8.0,211.0,218.0
0.0,4.0,9.0
39.0,6.0,194.0
0.0,0.0,13.0
0.0,1.0,30.0
12.0,1.0,234.0
8.0,2.0,49.0
7.0,218.0,187.0
11.0,139.0,60.0
30.0,1.0,10.0
8.0,13.0,40.0
0.0,207.0,0.0
22.0,13.0,20.0
96.0,134.0,123.0
0.0,0.0,0.0
0.0,3.0,216.0
14.0,1.0,188.0
78.0,1.0,254.0
57.0,33.0,0.0
40.0,3.0,0.0
23.0,233.0,215.0
17.0,0.0,84.0
6.0,2.0,0.0
26.0,119.0,251.0
6.0,90.0,131.0
6.0,3.0,0.0
9.0,0.0,7.0
12.0,4.0,2.0
0.0,8.0,235.0
13.0,7.0,216.0
24.0,46.0,5.0
126.0,0.0,98.0
0.0,17.0,0.0
0.0,172.0,243.0
2.0,7.0,3.0
1.0,2.0,83.0
2.0,4.0,253.0
203.0,44.0,145.0
50.0,1.0,0.0
8.0,11.0,0.0
24.0,178.0,5.0
50.0,1.0,9.0
12.0,0.0,9.0
7.0,29.0,0.0
11.0,4.0,212.0
9.0,3.0,167.0
0.0,14.0,202.0
6.0,149.0,0.0
33.0,4.0,33.0
7.0,130.0,3.0
8.0,1.0,196.0
12.0,6.0,249.0
6.0,4.0,91.0
13.0,0.0,207.0
0.0,1.0,0.0
114.0,1.0,241.0
252.0,1.0,3.0
38.0,0.0,60.0
33.0,15.0,49.0
24.0,12.0,177.0
33.0,1.0,240.0
55.0,130.0,5.0
104.0,234.0,2.0
122.0,1.0,15.0
11.0,1.0,14.0
114.0,1.0,55.0
23.0,3.0,163.0
35.0,1.0,0.0
0.0,17.0,227.0
14.0,6.0,194.0
105.0,208.0,98.0
39.0,117.0,170.0
79.0,0.0,0.0
184.0,149.0,246.0
14.0,7.0,0.0
79.0,5.0,3.0
47.0,19.0,21.0
7.0,7.0,17.0
30.0,2.0,1.0
24.0,115.0,1.0
32.0,3.0,0.0
8.0,103.0,3.0
8.0,102.0,0.0
24.0,10.0,67.0
24.0,10.0,13.0
24.0,0.0,247.0
24.0,245.0,19.0
24.0,6.0,0.0
24.0,22.0,5.0
169.0,3.0,62.0
30.0,3.0,139.0
0.0,0.0,32.0
23.0,7.0,182.0
100.0,11.0,52.0
110.0,35.0,129.0
119.0,2.0,248.0
42.0,101.0,4.0
37.0,4.0,246.0
22.0,0.0,165.0
6.0,195.0,0.0
18.0,111.0,141.0
12.0,146.0,131.0
0.0,1.0,1.0
62.0,84.0,110.0
6.0,15.0,220.0
11.0,2.0,0.0
170.0,1.0,6.0
10.0,7.0,182.0
124.0,11.0,39.0
89.0,3.0,148.0
81.0,12.0,61.0
14.0,2.0,8.0
120.0,116.0,0.0
31.0,2.0,2.0
7.0,96.0,1.0
29.0,4.0,185.0
13.0,1.0,236.0
44.0,0.0,0.0
48.0,6.0,39.0
76.0,5.0,254.0
16.0,4.0,1.0
19.0,69.0,153.0
26.0,1.0,54.0
31.0,159.0,180.0
57.0,5.0,7.0
31.0,1.0,0.0
16.0,0.0,40.0
7.0,1.0,196.0
16.0,0.0,13.0
78.0,187.0,242.0
15.0,20.0,173.0
15.0,24.0,227.0
24.0,0.0,16.0
20.0,96.0,68.0
0.0,23.0,184.0
33.0,0.0,21.0
7.0,0.0,6.0
15.0,217.0,126.0
40.0,8.0,15.0
157.0,3.0,0.0
47.0,2.0,254.0
44.0,2.0,103.0
92.0,2.0,52.0
50.0,10.0,3.0
81.0,6.0,208.0
6.0,1.0,0.0
131.0,182.0,249.0
108.0,3.0,3.0
52.0,1.0,176.0
7.0,2.0,0.0
21.0,0.0,155.0
15.0,1.0,4.0
16.0,10.0,4.0
54.0,131.0,0.0
0.0,90.0,23.0
4.0,6.0,212.0
0.0,5.0,58.0
14.0,9.0,71.0
19.0,59.0,3.0
7.0,22.0,9.0
11.0,0.0,37.0
14.0,1.0,0.0
7.0,1.0,137.0
29.0,9.0,0.0
37.0,129.0,184.0
22.0,1.0,186.0
5.0,12.0,212.0
17.0,3.0,7.0
6.0,204.0,18.0
25.0,7.0,175.0
73.0,3.0,50.0
7.0,0.0,6.0
112.0,4.0,14.0
45.0,1.0,3.0
0.0,43.0,36.0
40.0,0.0,251.0
84.0,11.0,199.0
156.0,1.0,0.0
0.0,2.0,0.0
27.0,0.0,23.0
137.0,21.0,0.0
7.0,179.0,199.0
23.0,0.0,0.0
63.0,96.0,17.0
6.0,13.0,0.0
70.0,3.0,222.0
85.0,25.0,0.0
82.0,1.0,255.0
58.0,165.0,0.0
71.0,0.0,0.0
49.0,4.0,11.0
11.0,1.0,100.0
53.0,26.0,225.0
25.0,4.0,18.0
7.0,187.0,29.0
142.0,0.0,0.0
0.0,1.0,0.0
131.0,0.0,15.0
51.0,4.0,161.0
78.0,137.0,56.0
113.0,3.0,0.0
12.0,9.0,0.0
42.0,0.0,2.0
7.0,1.0,0.0
86.0,211.0,0.0
0.0,3.0,19.0
61.0,2.0,0.0
22.0,2.0,241.0
30.0,1.0,0.0
0.0,10.0,7.0
0.0,0.0,194.0
69.0,2.0,23.0
18.0,244.0,226.0
8.0,0.0,17.0
25.0,19.0,34.0
26.0,221.0,54.0
17.0,0.0,4.0
7.0,4.0,177.0
26.0,1.0,31.0
192.0,1.0,0.0
51.0,0.0,116.0
0.0,1.0,7.0
169.0,157.0,0.0
35.0,15.0,140.0
17.0,193.0,232.0
49.0,23.0,10.0
72.0,49.0,12.0
33.0,2.0,2.0
49.0,0.0,0.0
27.0,172.0,8.0
53.0,0.0,1.0
110.0,1.0,65.0
36.0,1.0,167.0
16.0,42.0,183.0
1.0,195.0,0.0
15.0,55.0,42.0
79.0,0.0,119.0
138.0,3.0,19.0
142.0,4.0,255.0
2.0,4.0,255.0
0.0,0.0,6.0
3.0,2.0,0.0
2.0,9.0,194.0
0.0,0.0,9.0
2.0,236.0,202.0
20.0,7.0,203.0
25.0,3.0,3.0
40.0,3.0,252.0
29.0,4.0,3.0
99.0,129.0,185.0
29.0,1.0,108.0
0.0,0.0,0.0
45.0,0.0,7.0
53.0,4.0,58.0
7.0,1.0,81.0
7.0,10.0,45.0
106.0,95.0,2.0
131.0,20.0,17.0
6.0,2.0,228.0
26.0,5.0,1.0
47.0,38.0,248.0
51.0,1.0,7.0
213.0,0.0,0.0
17.0,0.0,221.0
2.0,41.0,37.0
1.0,2.0,0.0
0.0,1.0,82.0
18.0,52.0,183.0
57.0,0.0,177.0
109.0,184.0,215.0
20.0,119.0,14.0
20.0,2.0,139.0
9.0,6.0,6.0
20.0,0.0,22.0
2.0,2.0,235.0
6.0,0.0,12.0
2.0,9.0,204.0
25.0,43.0,2.0
6.0,0.0,111.0
106.0,4.0,3.0
21.0,1.0,74.0
39.0,37.0,48.0
44.0,14.0,237.0
143.0,0.0,0.0
102.0,0.0,186.0
13.0,12.0,12.0
31.0,17.0,0.0
42.0,70.0,24.0
45.0,0.0,172.0
100.0,25.0,25.0
110.0,57.0,7.0
25.0,174.0,162.0
34.0,157.0,229.0
46.0,1.0,3.0
97.0,1.0,5.0
8.0,5.0,177.0
48.0,28.0,0.0
17.0,21.0,36.0
29.0,0.0,0.0
31.0,5.0,187.0
3.0,1.0,249.0
170.0,75.0,0.0
3.0,86.0,2.0
121.0,115.0,0.0
30.0,181.0,0.0
25.0,176.0,4.0
37.0,0.0,0.0
88.0,28.0,232.0
47.0,3.0,13.0
7.0,3.0,31.0
155.0,0.0,94.0
39.0,1.0,0.0
101.0,167.0,20.0
47.0,1.0,4.0
47.0,12.0,13.0
167.0,8.0,5.0
59.0,4.0,0.0
28.0,54.0,22.0
3.0,0.0,89.0
62.0,3.0,87.0
42.0,2.0,133.0
0.0,12.0,221.0
31.0,2.0,94.0
6.0,47.0,229.0
57.0,53.0,0.0
1.0,0.0,35.0
6.0,0.0,1.0
56.0,0.0,29.0
4.0,6.0,7.0
4.0,185.0,18.0
17.0,10.0,188.0
4.0,1.0,182.0
144.0,0.0,46.0
0.0,234.0,99.0
21.0,1.0,6.0
226.0,99.0,4.0
197.0,26.0,0.0
66.0,4.0,0.0
11.0,4.0,0.0
28.0,4.0,35.0
0.0,0.0,0.0
24.0,0.0,7.0
141.0,2.0,22.0
1.0,15.0,94.0
52.0,4.0,32.0
175.0,8.0,206.0
23.0,15.0,189.0
35.0,0.0,0.0
211.0,109.0,1.0
1.0,5.0,214.0
14.0,0.0,1.0
82.0,0.0,180.0
211.0,4.0,138.0
0.0,4.0,87.0
10.0,176.0,218.0
166.0,5.0,232.0
75.0,3.0,0.0
43.0,0.0,3.0
54.0,116.0,9.0
6.0,2.0,23.0
83.0,13.0,214.0
12.0,0.0,223.0
51.0,13.0,255.0
68.0,0.0,177.0
243.0,184.0,0.0
122.0,5.0,2.0
19.0,190.0,193.0
0.0,50.0,2.0
33.0,0.0,26.0
4.0,0.0,0.0
26.0,3.0,80.0
30.0,3.0,0.0
26.0,0.0,8.0
26.0,254.0,11.0
3.0,1.0,0.0
164.0,16.0,156.0
6.0,23.0,3.0
35.0,126.0,39.0
6.0,205.0,88.0
6.0,6.0,5.0
69.0,44.0,0.0
0.0,1.0,0.0
12.0,0.0,193.0
26.0,0.0,7.0
1.0,8.0,4.0
39.0,9.0,1.0
2.0,0.0,213.0
159.0,15.0,107.0
193.0,3.0,0.0
1.0,0.0,11.0
89.0,227.0,1.0
1.0,2.0,27.0
6.0,18.0,0.0
6.0,2.0,71.0
31.0,2.0,43.0
60.0,0.0,244.0
14.0,183.0,93.0
14.0,2.0,0.0
0.0,140.0,97.0
38.0,0.0,0.0
14.0,20.0,9.0
254.0,2.0,8.0
95.0,1.0,0.0
97.0,0.0,177.0
60.0,17.0,67.0
14.0,30.0,61.0
145.0,10.0,0.0
0.0,11.0,2.0
28.0,1.0,0.0
0.0,8.0,132.0
131.0,226.0,0.0
104.0,26.0,37.0
18.0,191.0,225.0
21.0,227.0,77.0
9.0,17.0,84.0
26.0,0.0,5.0
14.0,6.0,211.0
31.0,209.0,0.0
0.0,147.0,0.0
44.0,25.0,139.0
56.0,0.0,0.0
127.0,31.0,58.0
33.0,218.0,154.0
0.0,10.0,115.0
12.0,180.0,0.0
9.0,78.0,0.0
0.0,2.0,37.0
3.0,2.0,0.0
202.0,5.0,156.0
19.0,128.0,98.0
41.0,0.0,98.0
118.0,20.0,14.0
65.0,0.0,195.0
65.0,1.0,50.0
32.0,4.0,228.0
17.0,21.0,10.0
26.0,0.0,15.0
114.0,255.0,20.0
44.0,3.0,5.0
14.0,2.0,22.0
14.0,144.0,54.0
26.0,2.0,207.0
16.0,3.0,19.0
13.0,6.0,3.0
18.0,2.0,142.0
63.0,162.0,12.0
27.0,34.0,2.0
79.0,255.0,57.0
55.0,1.0,1.0
51.0,165.0,6.0
20.0,12.0,254.0
6.0,181.0,7.0
6.0,16.0,1.0
6.0,127.0,128.0
46.0,5.0,0.0
14.0,1.0,6.0
14.0,0.0,115.0
6.0,4.0,1.0
188.0,176.0,0.0
8.0,195.0,42.0
27.0,5.0,222.0
58.0,0.0,0.0
42.0,3.0,218.0
6.0,0.0,155.0
20.0,3.0,0.0
24.0,10.0,215.0
18.0,2.0,170.0
0.0,8.0,138.0
25.0,4.0,33.0
31.0,191.0,0.0
6.0,1.0,0.0
31.0,6.0,14.0
37.0,61.0,0.0
208.0,209.0,0.0
104.0,0.0,220.0
45.0,5.0,2.0
231.0,0.0,9.0
22.0,4.0,0.0
25.0,0.0,0.0
43.0,168.0,161.0
35.0,30.0,26.0
6.0,4.0,18.0
79.0,0.0,0.0
53.0,4.0,144.0
0.0,4.0,196.0
72.0,0.0,3.0
25.0,44.0,131.0
50.0,77.0,23.0
91.0,10.0,170.0
49.0,2.0,5.0
7.0,236.0,184.0
40.0,10.0,14.0
57.0,1.0,0.0
53.0,9.0,0.0
22.0,5.0,234.0
73.0,5.0,0.0
8.0,1.0,23.0
0.0,0.0,1.0
56.0,64.0,202.0
1.0,78.0,26.0
184.0,8.0,29.0
59.0,7.0,38.0
35.0,33.0,104.0
75.0,26.0,0.0
20.0,0.0,163.0
17.0,46.0,11.0
22.0,3.0,252.0
9.0,1.0,33.0
69.0,6.0,0.0
42.0,0.0,89.0
75.0,35.0,27.0
40.0,2.0,5.0
25.0,88.0,0.0
6.0,0.0,221.0
6.0,0.0,8.0
132.0,6.0,1.0
0.0,89.0,3.0
42.0,145.0,57.0
213.0,0.0,17.0
0.0,11.0,183.0
0.0,6.0,251.0
25.0,14.0,6.0
0.0,6.0,141.0
105.0,2.0,0.0
20.0,1.0,6.0
34.0,2.0,0.0
50.0,2.0,1.0
30.0,4.0,86.0
99.0,0.0,11.0
65.0,13.0,4.0
84.0,1.0,255.0
35.0,4.0,0.0
147.0,18.0,2.0
8.0,2.0,41.0
25.0,2.0,0.0
0.0,11.0,52.0
13.0,121.0,230.0
33.0,3.0,4.0
36.0,3.0,33.0
38.0,0.0,166.0
0.0,0.0,246.0
98.0,150.0,3.0
252.0,10.0,2.0
74.0,182.0,175.0
17.0,4.0,42.0
25.0,34.0,49.0
78.0,1.0,2.0
67.0,214.0,1.0
30.0,0.0,209.0
16.0,105.0,0.0
64.0,12.0,231.0
1.0,2.0,15.0
26.0,2.0,222.0
21.0,0.0,0.0
29.0,8.0,0.0
86.0,1.0,0.0
110.0,2.0,209.0
0.0,35.0,5.0
1.0,3.0,2.0
95.0,189.0,254.0
98.0,13.0,0.0
32.0,232.0,9.0
18.0,0.0,209.0
28.0,133.0,26.0
105.0,2.0,255.0
31.0,15.0,2.0
55.0,113.0,70.0
35.0,5.0,222.0
46.0,9.0,92.0
26.0,4.0,3.0
17.0,14.0,8.0
9.0,9.0,142.0
149.0,25.0,21.0
26.0,6.0,8.0
73.0,255.0,123.0
52.0,5.0,101.0
8.0,1.0,49.0
9.0,0.0,167.0
20.0,4.0,6.0
8.0,108.0,7.0
0.0,2.0,7.0
7.0,15.0,0.0
9.0,8.0,36.0
8.0,1.0,66.0
7.0,6.0,9.0
7.0,247.0,43.0
64.0,3.0,48.0
0.0,3.0,127.0
52.0,120.0,11.0
1.0,7.0,2.0
2.0,0.0,2.0
38.0,0.0,0.0
0.0,5.0,41.0
11.0,5.0,0.0
7.0,7.0,231.0
7.0,7.0,1.0
88.0,2.0,0.0
79.0,43.0,0.0
40.0,4.0,97.0
22.0,2.0,0.0
6.0,0.0,0.0
0.0,155.0,68.0
8.0,1.0,216.0
88.0,134.0,255.0
0.0,153.0,86.0
7.0,3.0,0.0
20.0,178.0,99.0
3.0,2.0,35.0
11.0,41.0,83.0
11.0,15.0,41.0
105.0,2.0,254.0
39.0,0.0,0.0
83.0,20.0,183.0
6.0,184.0,74.0
8.0,1.0,19.0
6.0,1.0,138.0
14.0,5.0,10.0
7.0,2.0,38.0
9.0,0.0,8.0
7.0,4.0,0.0
25.0,77.0,124.0
255.0,9.0,215.0
48.0,2.0,251.0
0.0,48.0,13.0
39.0,39.0,12.0
91.0,21.0,20.0
173.0,3.0,20.0
16.0,155.0,255.0
4.0,20.0,16.0
14.0,182.0,99.0
25.0,61.0,81.0
0.0,12.0,0.0
30.0,0.0,255.0
24.0,3.0,27.0
254.0,16.0,108.0
45.0,0.0,200.0
34.0,1.0,223.0
6.0,1.0,52.0
8.0,247.0,93.0
9.0,68.0,255.0
197.0,1.0,255.0
155.0,0.0,53.0
28.0,0.0,33.0
9.0,0.0,53.0
8.0,3.0,8.0
91.0,124.0,2.0
0.0,110.0,52.0
29.0,0.0,0.0
50.0,1.0,14.0
0.0,0.0,2.0
0.0,60.0,2.0
14.0,2.0,252.0
71.0,14.0,0.0
6.0,5.0,118.0
27.0,3.0,22.0
7.0,14.0,106.0
0.0,4.0,241.0
30.0,7.0,193.0
6.0,0.0,25.0
6.0,0.0,173.0
5.0,5.0,174.0
15.0,18.0,61.0
7.0,120.0,56.0
15.0,231.0,253.0
38.0,1.0,208.0
13.0,1.0,12.0
88.0,1.0,0.0
39.0,8.0,7.0
0.0,11.0,22.0
244.0,2.0,254.0
0.0,32.0,255.0
32.0,4.0,13.0
26.0,5.0,8.0
68.0,7.0,227.0
194.0,6.0,246.0
30.0,37.0,0.0
2.0,1.0,62.0
35.0,0.0,2.0
18.0,0.0,255.0
0.0,3.0,11.0
0.0,111.0,0.0
54.0,0.0,73.0
14.0,1.0,165.0
46.0,54.0,0.0
10.0,0.0,0.0
12.0,1.0,0.0
110.0,82.0,235.0
114.0,1.0,20.0
71.0,0.0,201.0
32.0,8.0,243.0
86.0,42.0,66.0
26.0,17.0,72.0
68.0,1.0,52.0
15.0,179.0,20.0
8.0,8.0,18.0
0.0,1.0,0.0
8.0,225.0,3.0
189.0,12.0,118.0
6.0,6.0,224.0
6.0,4.0,19.0
101.0,19.0,8.0
32.0,185.0,41.0
5.0,0.0,60.0
54.0,3.0,111.0
46.0,1.0,255.0
9.0,0.0,94.0
15.0,133.0,1.0
33.0,0.0,0.0
9.0,5.0,8.0
3.0,173.0,105.0
46.0,22.0,0.0
124.0,167.0,38.0
30.0,5.0,40.0
18.0,4.0,0.0
8.0,3.0,63.0
12.0,0.0,105.0
7.0,14.0,0.0
24.0,1.0,2.0
44.0,0.0,219.0
0.0,2.0,11.0
26.0,20.0,27.0
20.0,43.0,220.0
40.0,5.0,0.0
66.0,73.0,80.0
45.0,3.0,0.0
41.0,215.0,0.0
7.0,114.0,0.0
41.0,1.0,11.0
65.0,255.0,220.0
7.0,4.0,2.0
8.0,1.0,83.0
0.0,1.0,12.0
7.0,0.0,0.0
24.0,1.0,0.0
26.0,30.0,141.0
86.0,0.0,0.0
35.0,5.0,136.0
7.0,127.0,0.0
26.0,0.0,0.0
7.0,1.0,0.0
0.0,39.0,11.0
62.0,136.0,0.0
6.0,126.0,221.0
37.0,12.0,1.0
67.0,113.0,48.0
91.0,0.0,15.0
30.0,1.0,13.0
0.0,11.0,0.0
0.0,1.0,32.0
0.0,7.0,0.0
13.0,1.0,132.0
6.0,2.0,0.0
0.0,126.0,0.0
170.0,24.0,62.0
20.0,13.0,206.0
0.0,1.0,56.0
53.0,1.0,90.0
50.0,5.0,18.0
118.0,193.0,12.0
103.0,5.0,66.0
6.0,6.0,33.0
0.0,4.0,9.0
29.0,251.0,6.0
31.0,106.0,201.0
152.0,0.0,0.0
18.0,15.0,103.0
16.0,154.0,19.0
16.0,2.0,50.0
14.0,0.0,5.0
145.0,10.0,55.0
122.0,31.0,0.0
29.0,2.0,48.0
0.0,2.0,95.0
7.0,9.0,14.0
0.0,217.0,77.0
0.0,1.0,255.0
8.0,5.0,248.0
55.0,48.0,4.0
105.0,1.0,136.0
17.0,1.0,0.0
27.0,115.0,10.0
0.0,3.0,83.0
2.0,0.0,3.0
20.0,0.0,9.0
14.0,5.0,152.0
6.0,6.0,6.0
7.0,17.0,220.0
42.0,119.0,25.0
29.0,77.0,0.0
51.0,6.0,46.0
48.0,0.0,95.0
118.0,3.0,4.0
2.0,255.0,199.0
4.0,8.0,43.0
170.0,0.0,125.0
1.0,1.0,40.0
3.0,154.0,48.0
0.0,1.0,47.0
0.0,2.0,1.0
28.0,46.0,0.0
55.0,3.0,0.0
6.0,48.0,0.0
149.0,90.0,0.0
70.0,1.0,254.0
58.0,1.0,104.0
152.0,43.0,18.0
2.0,4.0,81.0
2.0,2.0,205.0
0.0,53.0,7.0
43.0,93.0,42.0
156.0,3.0,12.0
153.0,94.0,0.0
34.0,16.0,201.0
8.0,9.0,3.0
87.0,9.0,2.0
39.0,231.0,40.0
84.0,0.0,248.0
29.0,0.0,9.0
161.0,29.0,87.0
